,Frame Index,Time Stamp,RB Count,Marker Count,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,Marker x,Marker y,Marker z,Marker ID,Marker Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,2100,17.5,0,17,-0.20080952,1.79851604,0.13336629,31967,Marker-31967,-0.4824813,1.36470389,0.33863041,31969,Marker-31969,-0.45895627,1.5188514,0.07400671,31970,Marker-31970,-0.00517701,1.47709846,-0.08367298,31971,Marker-31971,0.05076363,1.25084615,-0.09894186,31972,Marker-31972,-0.20903809,1.43096089,0.13389124,31975,Marker-31975,-0.35329697,0.86845905,0.19847193,31978,Marker-31978,-0.12492026,0.52175111,0.07470062,31979,Marker-31979,-0.33193499,0.54262948,0.16818161,31980,Marker-31980,-0.08156997,0.07137974,0.05277963,31981,Marker-31981,-0.42866567,0.06736476,0.24460642,31982,Marker-31982,-0.57617617,1.27391267,0.162506,31983,Marker-31983,-0.08902002,1.39290619,0.23139183,31988,Marker-31988,-0.08702324,0.86884731,0.12665696,31994,Marker-31994,-0.00275761,1.3169862,0.04498556,32002,Marker-32002,-0.3955757,1.42806339,0.45869857,32007,Marker-32007,-0.22278841,1.05957174,0.16975318,32008,Marker-32008,,,,,
frame,2101,17.50833333,0,17,-0.20120093,1.79863882,0.13358639,31967,Marker-31967,-0.48353037,1.36429405,0.33775416,31969,Marker-31969,-0.45928693,1.51872909,0.07342109,31970,Marker-31970,-0.00486754,1.47739613,-0.08260194,31971,Marker-31971,0.05165024,1.25127697,-0.09735619,31972,Marker-31972,-0.20952702,1.43094146,0.13414106,31975,Marker-31975,-0.35362875,0.8684811,0.1981004,31978,Marker-31978,-0.12502512,0.52166486,0.07494433,31979,Marker-31979,-0.33209556,0.54264772,0.16789532,31980,Marker-31980,-0.08155874,0.07137817,0.05277999,31981,Marker-31981,-0.42866459,0.06736875,0.24459144,31982,Marker-31982,-0.57666034,1.27367163,0.16138703,31983,Marker-31983,-0.08995604,1.3932879,0.23216233,31988,Marker-31988,-0.08725862,0.86879408,0.12701952,31994,Marker-31994,-0.00261786,1.31747305,0.04622767,32002,Marker-32002,-0.39700413,1.42750657,0.45825124,32007,Marker-32007,-0.22314884,1.05952907,0.16969688,32008,Marker-32008,,,,,
frame,2102,17.51666667,0,17,-0.20160471,1.79875994,0.13379891,31967,Marker-31967,-0.48447192,1.36398029,0.33693257,31969,Marker-31969,-0.45959771,1.51863575,0.07282823,31970,Marker-31970,-0.0045603,1.4776659,-0.08148016,31971,Marker-31971,0.0525525,1.25175691,-0.09575805,31972,Marker-31972,-0.20999222,1.43092406,0.13436809,31975,Marker-31975,-0.35392717,0.86849439,0.19765396,31978,Marker-31978,-0.12511803,0.52161849,0.0751555,31979,Marker-31979,-0.33225453,0.54264826,0.16756563,31980,Marker-31980,-0.0815576,0.07137732,0.05278881,31981,Marker-31981,-0.4286572,0.06737744,0.24455193,31982,Marker-31982,-0.57717925,1.27340949,0.16022032,31983,Marker-31983,-0.0908476,1.3938117,0.23299468,31988,Marker-31988,-0.0874278,0.86875856,0.12730995,31994,Marker-31994,-0.00245919,1.31796789,0.0475431,32002,Marker-32002,-0.39831039,1.42694831,0.45767635,32007,Marker-32007,-0.22343719,1.0595336,0.16963698,32008,Marker-32008,,,,,
frame,2103,17.525,0,17,-0.20204645,1.79888964,0.13399337,31967,Marker-31967,-0.4854241,1.36367941,0.33612919,31969,Marker-31969,-0.45992407,1.51853037,0.07219665,31970,Marker-31970,-0.00419797,1.47797298,-0.08031752,31971,Marker-31971,0.05344511,1.25219679,-0.09405079,31972,Marker-31972,-0.21048585,1.43091953,0.13457756,31975,Marker-31975,-0.35417485,0.86851948,0.19727191,31978,Marker-31978,-0.12521312,0.52156663,0.07531072,31979,Marker-31979,-0.33234915,0.54270416,0.16729382,31980,Marker-31980,-0.0815646,0.07136923,0.05279035,31981,Marker-31981,-0.42866153,0.06738445,0.24454828,31982,Marker-31982,-0.57768494,1.27316964,0.15910265,31983,Marker-31983,-0.09168714,1.39437985,0.23382322,31988,Marker-31988,-0.0875736,0.86871827,0.12756565,31994,Marker-31994,-0.0023845,1.31848431,0.04888108,32002,Marker-32002,-0.39946988,1.42656672,0.45721415,32007,Marker-32007,-0.22366533,1.05953896,0.16958377,32008,Marker-32008,,,,,
frame,2104,17.53333333,0,17,-0.20245057,1.79899514,0.13418022,31967,Marker-31967,-0.48628646,1.36341667,0.33543569,31969,Marker-31969,-0.46022272,1.51841128,0.07157647,31970,Marker-31970,-0.0038328,1.47825313,-0.07925241,31971,Marker-31971,0.05428077,1.2526257,-0.09234546,31972,Marker-31972,-0.21096128,1.43088269,0.13476041,31975,Marker-31975,-0.35436893,0.86853516,0.19694602,31978,Marker-31978,-0.12528585,0.52152467,0.07541654,31979,Marker-31979,-0.33241346,0.54276615,0.16706054,31980,Marker-31980,-0.08155997,0.07136036,0.05280133,31981,Marker-31981,-0.42866379,0.0673961,0.2445502,31982,Marker-31982,-0.57811868,1.27291751,0.1581001,31983,Marker-31983,-0.09257442,1.39497399,0.23467176,31988,Marker-31988,-0.08768646,0.86866719,0.12776479,31994,Marker-31994,-0.00227425,1.31901872,0.05020103,32002,Marker-32002,-0.40064558,1.42619145,0.45682499,32007,Marker-32007,-0.2238214,1.05950475,0.16949017,32008,Marker-32008,,,,,
frame,2105,17.54166667,0,17,-0.20287068,1.79905939,0.13435274,31967,Marker-31967,-0.48714286,1.36320245,0.33471742,31969,Marker-31969,-0.46051469,1.51829624,0.07100773,31970,Marker-31970,-0.00349407,1.4785192,-0.07812413,31971,Marker-31971,0.055105,1.25300813,-0.09061834,31972,Marker-31972,-0.21143313,1.43091404,0.13496421,31975,Marker-31975,-0.35450414,0.86858457,0.19665204,31978,Marker-31978,-0.12534694,0.52150667,0.07547249,31979,Marker-31979,-0.33244637,0.54281807,0.16686712,31980,Marker-31980,-0.08155745,0.07135215,0.05280475,31981,Marker-31981,-0.42865634,0.06740864,0.24455789,31982,Marker-31982,-0.57841712,1.27270818,0.15722711,31983,Marker-31983,-0.09342895,1.39557135,0.2354959,31988,Marker-31988,-0.08776113,0.86863166,0.12790583,31994,Marker-31994,-0.00200555,1.31952989,0.05156615,32002,Marker-32002,-0.40167215,1.42591047,0.45641711,32007,Marker-32007,-0.22392446,1.05947196,0.16938788,32008,Marker-32008,,,,,
frame,2106,17.55,0,17,-0.20335785,1.79909158,0.1346011,31967,Marker-31967,-0.48789054,1.36300683,0.33407062,31969,Marker-31969,-0.46076885,1.51820862,0.07040244,31970,Marker-31970,-0.0031118,1.47880721,-0.07701097,31971,Marker-31971,0.05592294,1.25339675,-0.088818,31972,Marker-31972,-0.21196145,1.43097615,0.13517095,31975,Marker-31975,-0.35457951,0.86863685,0.19638512,31978,Marker-31978,-0.12539411,0.52148807,0.07546817,31979,Marker-31979,-0.33246225,0.54288054,0.16669211,31980,Marker-31980,-0.08157068,0.07133525,0.05280089,31981,Marker-31981,-0.42866844,0.06739514,0.24455933,31982,Marker-31982,-0.57867575,1.27252638,0.15641683,31983,Marker-31983,-0.09432767,1.39631176,0.23637821,31988,Marker-31988,-0.08780991,0.86858279,0.12796929,31994,Marker-31994,-0.00221744,1.32007027,0.05292336,32002,Marker-32002,-0.40280491,1.42577267,0.45599392,32007,Marker-32007,-0.22400278,1.05944419,0.16931964,32008,Marker-32008,,,,,
frame,2107,17.55833333,0,17,-0.20395982,1.7990799,0.1349072,31967,Marker-31967,-0.4885754,1.36287034,0.3334707,31969,Marker-31969,-0.46098867,1.51813126,0.06978634,31970,Marker-31970,-0.00274224,1.47907495,-0.0759357,31971,Marker-31971,0.05667294,1.25379276,-0.08701943,31972,Marker-31972,-0.21243204,1.43106222,0.13537006,31975,Marker-31975,-0.35462853,0.86870623,0.19611919,31978,Marker-31978,-0.12543188,0.52149916,0.07540748,31979,Marker-31979,-0.33246186,0.54292357,0.16652846,31980,Marker-31980,-0.08156664,0.07134031,0.05278976,31981,Marker-31981,-0.4286682,0.06740973,0.24455479,31982,Marker-31982,-0.57891393,1.27235925,0.15565917,31983,Marker-31983,-0.09517242,1.39707911,0.23721869,31988,Marker-31988,-0.08783391,0.86856723,0.12799273,31994,Marker-31994,-0.00217332,1.32065368,0.05433553,32002,Marker-32002,-0.40384775,1.42570984,0.45561734,32007,Marker-32007,-0.22403243,1.05941033,0.16924253,32008,Marker-32008,,,,,
frame,2108,17.56666667,0,17,-0.20426798,1.79920483,0.13505858,31967,Marker-31967,-0.48923424,1.36274338,0.33289322,31969,Marker-31969,-0.4611758,1.51807892,0.06919,31970,Marker-31970,-0.00234321,1.47936738,-0.07481453,31971,Marker-31971,0.05742159,1.25413251,-0.08522502,31972,Marker-31972,-0.21283846,1.43112659,0.13554558,31975,Marker-31975,-0.35463542,0.86875355,0.19586277,31978,Marker-31978,-0.1254596,0.52151811,0.07529304,31979,Marker-31979,-0.33246946,0.5429849,0.16639996,31980,Marker-31980,-0.08156176,0.07135139,0.05278144,31981,Marker-31981,-0.42867571,0.06741647,0.2445488,31982,Marker-31982,-0.57912517,1.27221632,0.15492441,31983,Marker-31983,-0.09599908,1.39794219,0.23798174,31988,Marker-31988,-0.08783771,0.86854118,0.12796186,31994,Marker-31994,-0.00211797,1.32119155,0.05569079,32002,Marker-32002,-0.40489396,1.42564583,0.45510909,32007,Marker-32007,-0.22404543,1.0593909,0.16917329,32008,Marker-32008,,,,,
frame,2109,17.575,0,17,-0.20467499,1.79922581,0.13533673,31967,Marker-31967,-0.48982298,1.36262083,0.33230567,31969,Marker-31969,-0.46136022,1.51801229,0.06862748,31970,Marker-31970,-0.00197541,1.47961521,-0.07378213,31971,Marker-31971,0.05810195,1.2544781,-0.08346792,31972,Marker-31972,-0.21322261,1.43116021,0.13570935,31975,Marker-31975,-0.35462004,0.86877131,0.19566546,31978,Marker-31978,-0.12549131,0.5215289,0.0751569,31979,Marker-31979,-0.33247343,0.54301274,0.16627969,31980,Marker-31980,-0.0815647,0.07134879,0.05278183,31981,Marker-31981,-0.42866203,0.06739797,0.24454036,31982,Marker-31982,-0.57930911,1.27207267,0.15425649,31983,Marker-31983,-0.09689631,1.39883113,0.23875593,31988,Marker-31988,-0.08783606,0.86850679,0.12791331,31994,Marker-31994,-0.00209232,1.3217777,0.0570705,32002,Marker-32002,-0.40585351,1.42570662,0.45467472,32007,Marker-32007,-0.22404668,1.05936098,0.1691135,32008,Marker-32008,,,,,
frame,2110,17.58333333,0,17,-0.20502283,1.79921854,0.13556555,31967,Marker-31967,-0.49036574,1.36251926,0.3316938,31969,Marker-31969,-0.46152997,1.51794219,0.06807205,31970,Marker-31970,-0.00162453,1.479846,-0.07281104,31971,Marker-31971,0.05877081,1.25476241,-0.08170044,31972,Marker-31972,-0.2136205,1.43118501,0.1358625,31975,Marker-31975,-0.35459131,0.86879939,0.19550928,31978,Marker-31978,-0.1255051,0.52154869,0.07499097,31979,Marker-31979,-0.3324824,0.54303205,0.16617012,31980,Marker-31980,-0.08156266,0.07135952,0.05279441,31981,Marker-31981,-0.42866206,0.06737575,0.24453507,31982,Marker-31982,-0.57947987,1.27192795,0.15361446,31983,Marker-31983,-0.09774516,1.3996712,0.2394806,31988,Marker-31988,-0.08782394,0.86847222,0.12782621,31994,Marker-31994,-0.00208567,1.32234812,0.05843963,32002,Marker-32002,-0.40677348,1.42573559,0.45420146,32007,Marker-32007,-0.2240333,1.05933058,0.16903818,32008,Marker-32008,,,,,
frame,2111,17.59166667,0,17,-0.20539396,1.7992239,0.13580169,31967,Marker-31967,-0.49085766,1.36249685,0.33110774,31969,Marker-31969,-0.46168989,1.51785862,0.06754352,31970,Marker-31970,-0.00129278,1.48009145,-0.07181805,31971,Marker-31971,0.05936813,1.25505686,-0.07992665,31972,Marker-31972,-0.21398315,1.43124521,0.1360202,31975,Marker-31975,-0.35456166,0.86882466,0.19537547,31978,Marker-31978,-0.1255247,0.52158105,0.07481811,31979,Marker-31979,-0.33248907,0.54304963,0.16606453,31980,Marker-31980,-0.08156986,0.07136571,0.05277789,31981,Marker-31981,-0.42865795,0.06738818,0.24452196,31982,Marker-31982,-0.57966459,1.27179027,0.15298936,31983,Marker-31983,-0.09856373,1.4006052,0.24024615,31988,Marker-31988,-0.08779159,0.86846042,0.12771775,31994,Marker-31994,-0.00211847,1.32289863,0.05974266,32002,Marker-32002,-0.40764603,1.42583656,0.45368028,32007,Marker-32007,-0.22398686,1.05934358,0.16897343,32008,Marker-32008,,,,,
frame,2112,17.6,0,17,-0.20579545,1.79919946,0.1360534,31967,Marker-31967,-0.49133095,1.36245453,0.33044219,31969,Marker-31969,-0.4618158,1.51779199,0.06706627,31970,Marker-31970,-0.00093531,1.4802773,-0.07102051,31971,Marker-31971,0.05991178,1.25533891,-0.07814056,31972,Marker-31972,-0.21430424,1.43132544,0.13618995,31975,Marker-31975,-0.35452041,0.86886394,0.19526033,31978,Marker-31978,-0.12554285,0.52161956,0.07466093,31979,Marker-31979,-0.33248433,0.5430783,0.16596466,31980,Marker-31980,-0.08156672,0.07138899,0.05277272,31981,Marker-31981,-0.42866391,0.06739606,0.24451399,31982,Marker-31982,-0.57989979,1.27167332,0.15236308,31983,Marker-31983,-0.09941018,1.40156913,0.24100032,31988,Marker-31988,-0.08775719,0.86845601,0.12757896,31994,Marker-31994,-0.00216073,1.32352901,0.06107082,32002,Marker-32002,-0.40834153,1.42594719,0.4531095,32007,Marker-32007,-0.2239323,1.05935669,0.16890109,32008,Marker-32008,,,,,
frame,2113,17.60833333,0,17,-0.20616402,1.79918361,0.13630676,31967,Marker-31967,-0.49178502,1.3624177,0.32983392,31969,Marker-31969,-0.46192545,1.51773262,0.06667025,31970,Marker-31970,-0.00056091,1.48032069,-0.07061256,31971,Marker-31971,0.06044287,1.25551522,-0.07647528,31972,Marker-31972,-0.21458107,1.43138123,0.13632658,31975,Marker-31975,-0.35447681,0.86889112,0.19517958,31978,Marker-31978,-0.12554654,0.52163869,0.07452103,31979,Marker-31979,-0.33247596,0.54308599,0.16586904,31980,Marker-31980,-0.08156914,0.07138021,0.05276092,31981,Marker-31981,-0.42865533,0.06740928,0.24451467,31982,Marker-31982,-0.58007038,1.27153373,0.15180098,31983,Marker-31983,-0.10019545,1.40251768,0.24165943,31988,Marker-31988,-0.08772428,0.86844295,0.12744202,31994,Marker-31994,-0.00225452,1.32403743,0.06228667,32002,Marker-32002,-0.40898055,1.42604077,0.4525083,32007,Marker-32007,-0.22389148,1.05935538,0.16882913,32008,Marker-32008,,,,,
frame,2114,17.61666667,0,17,-0.20651191,1.79914474,0.13653834,31967,Marker-31967,-0.4922871,1.36240435,0.32923779,31969,Marker-31969,-0.46199837,1.51765418,0.066328,31970,Marker-31970,-0.00036651,1.48066759,-0.06918367,31971,Marker-31971,0.06091363,1.25568604,-0.07485588,31972,Marker-31972,-0.21481305,1.43140471,0.13644007,31975,Marker-31975,-0.3544212,0.86891568,0.19510587,31978,Marker-31978,-0.12554348,0.52162892,0.07440273,31979,Marker-31979,-0.33246231,0.54307395,0.16577749,31980,Marker-31980,-0.0815661,0.07136162,0.05275551,31981,Marker-31981,-0.42865354,0.06741011,0.24452424,31982,Marker-31982,-0.58020741,1.27134085,0.15109655,31983,Marker-31983,-0.10097572,1.40349901,0.24227804,31988,Marker-31988,-0.08769043,0.86844158,0.12731043,31994,Marker-31994,-0.00231252,1.32461166,0.06355198,32002,Marker-32002,-0.40961346,1.42613018,0.45199484,32007,Marker-32007,-0.22381774,1.05934072,0.16871113,32008,Marker-32008,,,,,
frame,2115,17.625,0,17,-0.20680527,1.79911327,0.13675778,31967,Marker-31967,-0.49272442,1.36238837,0.32868737,31969,Marker-31969,-0.4620533,1.51758349,0.06603058,31970,Marker-31970,-0.00013338,1.48079753,-0.06848069,31971,Marker-31971,0.06140327,1.25589764,-0.07324269,31972,Marker-31972,-0.21499375,1.4314146,0.13653539,31975,Marker-31975,-0.35436168,0.86893386,0.19504842,31978,Marker-31978,-0.12553281,0.5216248,0.07430647,31979,Marker-31979,-0.332436,0.5430755,0.16569604,31980,Marker-31980,-0.08157296,0.07136311,0.05275768,31981,Marker-31981,-0.42865586,0.06739806,0.24452716,31982,Marker-31982,-0.58025128,1.27107859,0.14983562,31983,Marker-31983,-0.10180642,1.40446854,0.2428883,31988,Marker-31988,-0.08765081,0.86844558,0.12717891,31994,Marker-31994,-0.00243907,1.32513583,0.06466327,32002,Marker-32002,-0.41022831,1.42617869,0.45159721,32007,Marker-32007,-0.2237483,1.0592587,0.16845655,32008,Marker-32008,,,,,
frame,2116,17.63333333,0,17,-0.20703611,1.79909134,0.13697359,31967,Marker-31967,-0.49313563,1.36239076,0.32813069,31969,Marker-31969,-0.46211427,1.5175401,0.06573597,31970,Marker-31970,0.00007542,1.48090863,-0.06784897,31971,Marker-31971,0.06185909,1.25605762,-0.0716191,31972,Marker-31972,-0.21512055,1.43141162,0.13660736,31975,Marker-31975,-0.35430101,0.86896318,0.1949797,31978,Marker-31978,-0.1255202,0.52163494,0.07424518,31979,Marker-31979,-0.3324123,0.54309738,0.16563404,31980,Marker-31980,-0.08156408,0.07138465,0.05276583,31981,Marker-31981,-0.42865336,0.06739912,0.24450573,31982,Marker-31982,-0.58040339,1.27089846,0.14921311,31983,Marker-31983,-0.1025926,1.40544808,0.24340793,31988,Marker-31988,-0.08760013,0.86845648,0.12709019,31994,Marker-31994,-0.00249297,1.32570732,0.06582206,32002,Marker-32002,-0.41084313,1.4262172,0.45122907,32007,Marker-32007,-0.22368513,1.05926239,0.16834477,32008,Marker-32008,,,,,
frame,2117,17.64166667,0,17,-0.20722374,1.79906034,0.13718906,31967,Marker-31967,-0.49355716,1.36245871,0.32756358,31969,Marker-31969,-0.46214762,1.51750994,0.06551229,31970,Marker-31970,0.00027587,1.48103607,-0.06725818,31971,Marker-31971,0.06220505,1.2561816,-0.0701133,31972,Marker-31972,-0.2152209,1.43140459,0.13667713,31975,Marker-31975,-0.35425562,0.86898059,0.19489603,31978,Marker-31978,-0.125497,0.52164125,0.07419864,31979,Marker-31979,-0.33238411,0.54312336,0.16557434,31980,Marker-31980,-0.08155882,0.07138781,0.05276636,31981,Marker-31981,-0.42864525,0.06739695,0.24450451,31982,Marker-31982,-0.58054328,1.27076292,0.14860986,31983,Marker-31983,-0.10332366,1.40649033,0.24389374,31988,Marker-31988,-0.08754179,0.86847675,0.12701261,31994,Marker-31994,-0.00263609,1.32625628,0.06689089,32002,Marker-32002,-0.41143939,1.42628837,0.4508805,32007,Marker-32007,-0.22362725,1.05928397,0.16825815,32008,Marker-32008,,,,,
frame,2118,17.65,0,17,-0.2073855,1.79900742,0.13738707,31967,Marker-31967,-0.49395406,1.36253905,0.3270359,31969,Marker-31969,-0.46216646,1.51745677,0.06531957,31970,Marker-31970,0.00047621,1.48111534,-0.06667595,31971,Marker-31971,0.06249476,1.25622797,-0.06867506,31972,Marker-31972,-0.21528968,1.43138754,0.13674517,31975,Marker-31975,-0.35421351,0.86898303,0.19478709,31978,Marker-31978,-0.12546755,0.52163112,0.07417461,31979,Marker-31979,-0.33237779,0.54311049,0.16550821,31980,Marker-31980,-0.08156262,0.07135865,0.05275775,31981,Marker-31981,-0.42864251,0.06738042,0.24451637,31982,Marker-31982,-0.58061242,1.27063453,0.14808241,31983,Marker-31983,-0.10405508,1.40751636,0.24435337,31988,Marker-31988,-0.0874889,0.86849248,0.12696418,31994,Marker-31994,-0.00273704,1.32676506,0.06787116,32002,Marker-32002,-0.41197515,1.42638755,0.45051283,32007,Marker-32007,-0.22356825,1.05928922,0.16815057,32008,Marker-32008,,,,,
frame,2119,17.65833333,0,17,-0.20751077,1.79895818,0.13756347,31967,Marker-31967,-0.49429709,1.36259091,0.32658458,31969,Marker-31969,-0.46218526,1.51741922,0.06514347,31970,Marker-31970,0.00066278,1.48117423,-0.06613996,31971,Marker-31971,0.06275649,1.25623703,-0.06725792,31972,Marker-31972,-0.21534561,1.43136573,0.13681318,31975,Marker-31975,-0.35417461,0.86900353,0.19468671,31978,Marker-31978,-0.12543747,0.52161449,0.07417932,31979,Marker-31979,-0.33238149,0.54309154,0.16544163,31980,Marker-31980,-0.08156074,0.07135063,0.05276187,31981,Marker-31981,-0.42864856,0.06738791,0.24453387,31982,Marker-31982,-0.58065671,1.27048993,0.14753707,31983,Marker-31983,-0.10472737,1.40846694,0.24479184,31988,Marker-31988,-0.08744973,0.86849576,0.12692723,31994,Marker-31994,-0.00285014,1.32726336,0.06883914,32002,Marker-32002,-0.41242248,1.42654014,0.45012224,32007,Marker-32007,-0.22355145,1.05927145,0.16805026,32008,Marker-32008,,,,,
frame,2120,17.66666667,0,17,-0.20763886,1.79891038,0.13771895,31967,Marker-31967,-0.4946062,1.36262238,0.32610369,31969,Marker-31969,-0.46218178,1.51739299,0.06499064,31970,Marker-31970,0.00082883,1.4812324,-0.06566691,31971,Marker-31971,0.06295154,1.25623429,-0.06595752,31972,Marker-31972,-0.21538286,1.43135571,0.13687876,31975,Marker-31975,-0.35416549,0.86901993,0.19456214,31978,Marker-31978,-0.12541327,0.52161884,0.074191,31979,Marker-31979,-0.33237088,0.54311311,0.16539718,31980,Marker-31980,-0.08156722,0.07134927,0.05276934,31981,Marker-31981,-0.42863649,0.06738107,0.24452598,31982,Marker-31982,-0.58068174,1.27039385,0.14705242,31983,Marker-31983,-0.10537224,1.40946257,0.24514623,31988,Marker-31988,-0.08740054,0.86850858,0.12692067,31994,Marker-31994,-0.00299514,1.32777262,0.06970572,32002,Marker-32002,-0.41283029,1.42671049,0.44969344,32007,Marker-32007,-0.2235294,1.05928767,0.16796336,32008,Marker-32008,,,,,
frame,2121,17.675,0,17,-0.20773192,1.79886842,0.13787417,31967,Marker-31967,-0.49485579,1.36263108,0.32565323,31969,Marker-31969,-0.46218187,1.51738143,0.06483272,31970,Marker-31970,0.00096617,1.48126411,-0.06525473,31971,Marker-31971,0.06325513,1.25634384,-0.06475908,31972,Marker-31972,-0.21541961,1.43136668,0.13693874,31975,Marker-31975,-0.35416865,0.86904532,0.19443759,31978,Marker-31978,-0.12537578,0.52161986,0.07421978,31979,Marker-31979,-0.33236879,0.54313678,0.16534774,31980,Marker-31980,-0.08157095,0.07136103,0.05276702,31981,Marker-31981,-0.42863154,0.0673966,0.24452811,31982,Marker-31982,-0.58071947,1.27031493,0.14651448,31983,Marker-31983,-0.10596162,1.41043949,0.24543804,31988,Marker-31988,-0.08735879,0.8685292,0.1269213,31994,Marker-31994,-0.00314416,1.3282392,0.07053813,32002,Marker-32002,-0.41318899,1.42691076,0.4492237,32007,Marker-32007,-0.22352657,1.05931985,0.16790798,32008,Marker-32008,,,,,
frame,2122,17.68333333,0,17,-0.20779569,1.79882526,0.13800552,31967,Marker-31967,-0.49506071,1.36257958,0.32524547,31969,Marker-31969,-0.462174,1.51736903,0.06468274,31970,Marker-31970,0.00108464,1.48126805,-0.06490409,31971,Marker-31971,0.06394608,1.25668406,-0.06351414,31972,Marker-31972,-0.21543366,1.43136966,0.136997,31975,Marker-31975,-0.35418755,0.86906075,0.19434217,31978,Marker-31978,-0.12534744,0.52162802,0.07425287,31979,Marker-31979,-0.33237123,0.54314697,0.16529046,31980,Marker-31980,-0.08155708,0.07135554,0.05277437,31981,Marker-31981,-0.42863292,0.06739808,0.24452788,31982,Marker-31982,-0.58073401,1.27024436,0.14610067,31983,Marker-31983,-0.10653055,1.41130483,0.24575183,31988,Marker-31988,-0.08732641,0.86851972,0.12692873,31994,Marker-31994,-0.00332375,1.32868874,0.07125342,32002,Marker-32002,-0.4135648,1.42707384,0.44871596,32007,Marker-32007,-0.22353044,1.05932248,0.16784514,32008,Marker-32008,,,,,
